city,state,shape,city_latitude,city_longitude,duration_sec,year,month,day
Belle Vernon,PA,disk,40.164700000000025,-79.82400000000004,30.0,2008,7,Night
Gray,ME,triangle,43.88760000000001,-70.3505,,2008,7,Night
New York,NY,triangle,40.74430706561583,-73.98772448166753,1200.0,2008,7,Night
Port Jefferson,NY,sphere,40.95149999999997,-73.06500000000004,900.0,2008,7,Night
Lackawanna County,PA,triangle,,,1800.0,2008,7,Night
Hamilton,NJ,sphere,,,900.0,2010,7,Night
Cape May,NJ,cylinder,38.98340000000005,-74.90250000000009,30.0,2010,7,Day
Saint Johnsville,NY,triangle,43.0423,-74.6287,900.0,2008,7,Night
Merrick,NY,oval,40.663199999999975,-73.55299999999991,300.0,2008,7,Day
Joppatowne,MD,fireball,,,90.0,2010,7,Night
Eastport,ME,changing,44.9207,-67.0155,,2010,7,Night
West Milford,NJ,light,41.131200000000014,-74.36740000000005,30.0,2010,7,Night
Upper Freehold Township,NJ,rectangle,,,15.0,2010,7,Night
Lynn,MA,cigar,42.473313398692696,-70.95398562091513,15.0,2010,7,Day
Rochester,NH,light,43.30220000000004,-71.03462380952385,,2010,7,Day
Clarence,NY,rectangle,42.998599999999975,-78.6142,5.0,2009,7,Night
Phillipsburg,NJ,fireball,40.6911,-75.17559999999987,3600.0,2010,7,Day
Red Bank,NJ,changing,40.36030000000012,-74.07279999999993,1800.0,2010,7,Night
McDonald,PA,fireball,40.35479999999999,-80.23639999999999,60.0,2010,7,Day
Springwater,NY,fireball,42.679,-77.5801,300.0,2010,7,Night
South Dennis,MA,light,41.7138,-70.15429999999999,65.0,2010,7,Night
Nottingham,MD,oval,39.38919999999992,-76.49200000000015,300.0,2010,7,Day
New York,NY,sphere,40.74430706561583,-73.98772448166753,60.0,2010,7,Day
Dayville,CT,other,41.85309999999999,-71.8601,15.0,2010,7,Night
Brielle,NJ,egg,40.10739999999999,-74.06500000000003,,2010,7,Day
Easton,PA,circle,40.68146598360654,-75.2432762295082,,2010,7,Night
Enfield,CT,changing,41.98440348837212,-72.55750348837209,1800.0,2010,7,Day
Paterson,NJ,other,40.916779192546606,-74.16207422360279,7200.0,2010,7,Day
Reading,PA,changing,40.33998809831812,-75.94901358344096,9000.0,2010,7,Night
Baltimore,MD,sphere,39.31307269413025,-76.61182201968622,5.0,2010,7,Night
Tarrytown,NY,circle,41.08370000000004,-73.83970000000015,30.0,2010,7,Night
Ocean City,MD,circle,38.33834492753628,-75.12374057971003,10.0,2010,7,Night
Wanaque,NJ,oval,41.04040000000001,-74.30099999999997,5.0,2010,7,Day
New London,CT,light,41.345200000000055,-72.10879999999999,3.0,2010,7,Night
Waynesboro,PA,circle,39.75590000000006,-77.57780000000001,90.0,2010,7,Night
Saint Albans,VT,sphere,44.80912857142853,-73.09205714285717,,2010,7,Night
Franklin,PA,circle,41.452299999999966,-79.86079999999995,5.0,2010,7,Night
Coudersport,PA,fireball,41.79919999999996,-77.93429999999992,150.0,2010,7,Night
Erie,PA,circle,42.09974517647057,-80.0776338823526,90.0,2010,7,Night
Cherry Hill,NJ,triangle,39.90696708860768,-74.99644050632881,240.0,2010,7,Night
South Bethany Beach,DE,light,,,120.0,2010,7,Night
Dorchester,MA,sphere,,,60.0,2010,7,Night
Eastham,MA,light,41.83749999999999,-69.97479999999999,,2010,7,Night
Rangeley,ME,oval,,,20.0,2010,7,Day
Dorchester,MA,sphere,,,75.0,2010,7,Night
Leetsdale,PA,sphere,40.5664,-80.2125,300.0,2010,7,Night
Millville,PA,light,41.1492,-76.5096,3600.0,2010,7,Night
Millville,PA,unknown,41.1492,-76.5096,3600.0,2010,7,Night
Ellicott City,MD,oval,39.27184067796599,-76.84762610169479,300.0,2010,7,Night
Olyphant,PA,sphere,41.50070000000004,-75.60260000000001,30.0,2010,7,Night
North Attleboro,MA,fireball,41.96598279569893,-71.32585268817213,300.0,2010,7,Night
Clark,NJ,cigar,40.62240000000005,-74.31239999999988,60.0,2010,7,Night
Gloucester,MA,triangle,42.61786039603969,-70.71434257425746,,2010,7,Night
Washington,NJ,light,40.75199999999997,-75.0072,,2010,7,Night
Upper Chichester,PA,light,,,,2010,7,Night
Hancock,MD,light,39.6714,-78.04899999999999,420.0,2010,7,Night
State College,PA,light,40.78989046391773,-77.8687610824745,9.0,2010,7,Night
Union Dale,PA,cylinder,41.74419999999999,-75.53279999999998,120.0,2010,7,Night
Orangeburg,NY,cylinder,41.04839999999998,-73.9608,,2010,7,Night
Millville,PA,light,41.1492,-76.5096,3600.0,2010,7,Night
Millville,PA,formation,41.1492,-76.5096,3600.0,2010,7,Night
East Hampton,NY,circle,40.9919,-72.1989000000001,,2010,7,Night
Rome,NY,triangle,43.24404531250003,-75.4753296875,900.0,2010,7,Night
Brookhaven,NY,light,40.7808,-72.9114,,2010,7,Night
Bloomsburg,PA,unknown,41.05299999999992,-76.47010000000016,1500.0,2010,7,Night
Fairport,NY,triangle,43.10049999999979,-77.42599999999987,900.0,2010,7,Night
Williamsburg,PA,light,40.4633,-78.234,,2010,7,Night
Grapeville,PA,flash,,,30.0,2010,7,Night
New Milford,CT,light,41.5770000000001,-73.40849999999983,4800.0,2010,7,Night
West Warwick,RI,light,41.69700000000009,-71.52540000000018,,2010,7,Night
Smithtown,NY,flash,40.85940000000001,-73.2121,,2010,7,Day
Philadelphia,PA,light,39.99063505273983,-75.1458012136986,1800.0,2010,7,Night
Westford,MA,unknown,42.58880000000012,-71.4416000000001,20.0,2010,7,Night
Sag Harbor,NY,light,40.996699999999976,-72.32259999999998,120.0,2010,7,Night
Albany,NY,other,42.66599931506877,-73.77961926369782,1.0,2010,7,Night
Lowell,MA,fireball,42.63697640692666,-71.3228376623375,300.0,2010,7,Night
Rutherford,NJ,fireball,40.82589999999991,-74.10790000000003,30.0,2010,7,Night
Holyoke,MA,formation,42.2238,-72.64090000000017,60.0,2010,7,Night
Taneytown,MD,light,39.65750000000001,-77.1748,3600.0,2010,7,Night
Pittsburgh,PA,disk,40.44309194551387,-79.97424169381219,60.0,2010,7,Night
Hancock,MD,light,39.6714,-78.04899999999999,600.0,2010,7,Night
Portland,ME,light,43.67350846153849,-70.28084769230769,20.0,2010,7,Night
Selkirk,NY,unknown,42.5357,-73.8318,,2010,7,Night
Selkirk,NY,unknown,42.5357,-73.8318,3600.0,2010,7,Night
Appleton,NY,light,43.3113,-78.6343,3.5,2010,7,Day
Maynard,MA,cylinder,42.426300000000026,-71.45420000000003,120.0,2010,7,Day
Hooversville,PA,circle,40.1603,-78.9005,,2010,7,Night
Annapolis,MD,light,38.97444678714864,-76.5225995983938,,2010,7,Night
Cheshire,CT,cigar,41.50570563380289,-72.90789154929575,,2010,7,Night
Alloway,NJ,other,39.5609,-75.3624,16200.0,2010,7,Night
Baltimore,MD,circle,39.31307269413025,-76.61182201968622,60.0,2010,7,Night
Carbondale,PA,fireball,41.57369999999997,-75.50190000000009,10800.0,2010,7,Night
Dayville,CT,light,41.85309999999999,-71.8601,1.0,2010,7,Night
Scott Township,PA,circle,,,,2010,7,Night
Rutland,VT,fireball,43.64374666666664,-72.90210222222218,,2010,7,Night
Rochester,NY,light,43.15504152068439,-77.6178589638459,25.0,2010,7,Night
Dudley,MA,light,42.059400000000025,-71.93559999999997,900.0,2010,7,Night
Dudley,MA,light,42.059400000000025,-71.93559999999997,1200.0,2010,7,Night
Westboro,MA,oval,,,1200.0,2010,7,Day
Beaver Falls,PA,light,40.773099999999936,-80.39590000000018,,2010,7,Night
Swedesboro,NJ,teardrop,39.7437,-75.34619999999997,120.0,2010,7,Night
Wakefield,MA,light,42.50129999999992,-71.06890000000017,540.0,2010,7,Night
Springfield,MA,triangle,42.10978770491801,-72.55383770491821,60.0,2010,7,Night
Acusnet,MA,light,,,,2010,7,Night
Minetto,NY,triangle,,,120.0,2010,7,Night
Danbury,CT,teardrop,41.39098647450122,-73.47073769401285,25.0,2010,7,Night
Springfield,MA,light,42.10978770491801,-72.55383770491821,30.0,2010,7,Night
Montrose,PA,fireball,41.8324,-75.93869999999998,1200.0,2010,7,Night
Middletown,CT,light,41.5500149758452,-72.65388937198038,,2010,7,Night
Wilmington,DE,other,39.75068661126516,-75.56602068328687,3600.0,2010,7,Night
Wading River? Franklin Sq,NY,oval,,,,2010,7,Night
Falmouth,ME,disk,43.75160000000004,-70.27930000000006,15.0,2010,7,Night
New York,NY,changing,40.74430706561583,-73.98772448166753,,2010,7,Night
Charubusco,NY,light,,,,2010,7,Night
West Seneca,NY,sphere,,,30.0,2010,7,Day
Tonawanda,NY,circle,42.99173310344819,-78.84358482758627,,2010,7,Night
Cranston,RI,other,41.77119238578687,-71.46207461928938,1200.0,2010,7,Night
Grand Island,NY,fireball,43.0109,-78.95740000000008,3.0,2010,7,Night
Cortland,NY,fireball,42.6178,-76.19259999999996,300.0,2010,7,Night
West Haven,CT,unknown,41.27300000000008,-72.95739999999999,12.5,2010,7,Day
Crisfield,MD,light,37.9855,-75.84939999999999,180.0,2010,7,Night
Sicklerville,NJ,light,39.74009999999999,-74.97090000000014,3600.0,2010,7,Night
Sicklerville,NJ,light,39.74009999999999,-74.97090000000014,3600.0,2010,7,Night
Lynbrook,NY,oval,40.657799999999966,-73.67199999999997,120.0,2010,7,Night
Kulpmont,PA,circle,40.7858,-76.46759999999996,900.0,2010,7,Night
Penacook,NH,light,,,,2010,7,Night
Georgetown,MA,flash,42.7251,-70.99119999999999,3.0,2010,7,Night
Sayville,NY,flash,40.73589999999996,-73.08210000000004,1800.0,2010,7,Night
Berkley,MA,light,41.82799999999999,-71.06330000000001,600.0,2010,7,Night
Muttontown,NY,other,,,,2010,7,Night
Selden,NY,circle,40.8714,-73.04249999999985,30.0,2010,7,Night
Norristown,PA,teardrop,40.14132732240439,-75.36017404371572,28800.0,2010,7,Night
Lackawanna,NY,triangle,,,5400.0,2010,7,Night
Philadelphia,PA,unknown,39.99063505273983,-75.1458012136986,30.0,2010,7,Night
Montour Falls,NY,disk,42.3506,-76.8427,,2010,7,Night
Watkins Glen,NY,light,42.36979999999999,-76.9566,300.0,2010,7,Night
Lancaster,PA,circle,40.03326710353886,-76.3030231979028,,2010,7,Night
James Creek,PA,light,,,3.0,2010,7,Night
Toms River,NJ,fireball,39.9844727272726,-74.19884456762779,,2010,7,Night
Johnsonburg,PA,fireball,41.504000000000005,-78.707,120.0,2010,7,Night
Milton,VT,light,44.63979999999997,-73.11040000000001,180.0,2010,7,Night
Yatesville,PA,oval,,,,2010,7,Night
Belford,NJ,disk,40.418699999999966,-74.08459999999997,,2010,7,Night
Derby,CT,fireball,41.3333,-73.10190000000007,150.0,2010,7,Night
Paxton,MA,unknown,42.3154,-71.9293,30.0,2010,7,Night
Womelsdorf,PA,other,40.3941,-76.20669999999998,5400.0,2010,7,Night
West Pittston,PA,circle,,,,2010,7,Night
Auburn,NY,triangle,42.91289999999994,-76.5658999999999,,2010,7,Night
Auburn,NY,triangle,42.91289999999994,-76.5658999999999,,2010,7,Night
Lowell,MA,rectangle,42.63697640692666,-71.3228376623375,,2010,7,Night
Hempstead,NY,light,40.697458415841616,-73.62032574257441,600.0,2010,7,Night
Linden,PA,light,41.248,-77.15549999999999,,2010,7,Night
Wassaic,NY,circle,41.7961,-73.5604,60.0,2010,7,Night
Hellertown,PA,teardrop,40.58659999999998,-75.3017,300.0,2010,7,Night
East Greenville,PA,fireball,40.418,-75.5157,180.0,2010,7,Night
Cooperstown,NY,light,42.71280000000001,-74.91730000000001,5.0,2010,7,Night
Penfield,NY,circle,43.14730000000002,-77.44270000000004,900.0,2011,7,Night
South Yarmouth,MA,sphere,41.67129999999998,-70.19160000000007,,2006,7,Night
Kent Island,MD,cylinder,,,,2011,7,Day
New York,NY,fireball,40.74430706561583,-73.98772448166753,60.0,2011,7,Night
Lincoln,ME,cigar,45.457999999999984,-68.48119999999997,5.0,2009,7,Day
Wellfleet,MA,disk,41.9215,-70.01689999999999,60.0,2009,7,Night
Natick,MA,fireball,42.287299999999966,-71.35239999999989,,2011,7,Day
Northboro,MA,fireball,,,270.0,2011,7,Night
Cassadaga,NY,fireball,42.3424,-79.2831,360.0,2011,7,Night
Seward,PA,circle,40.386,-79.0203,45.0,2007,7,Night
Easton,PA,disk,40.68146598360654,-75.2432762295082,,2011,7,Day
Highland,NY,triangle,41.71669999999998,-74.00790000000003,,2009,7,Night
Harrison,ME,sphere,,,600.0,2011,7,Night
York Beach,ME,circle,43.1715,-70.6089,600.0,2011,7,Night
Canisteo,NY,fireball,42.2423,-77.5814,60.0,2011,7,Night
Wilkes-Barre,PA,light,41.23260710382515,-75.82914754098356,120.0,2011,7,Day
Philadelphia,PA,fireball,39.99063505273983,-75.1458012136986,1.5,2011,7,Day
Yarmouthport,MA,triangle,,,210.0,2011,7,Night
Norfolk,MA,fireball,42.11620000000002,-71.3306,30.0,2011,7,Night
Dennisport,MA,rectangle,,,360.0,2011,7,Night
Berkley Heights,NJ,flash,,,,2011,7,Day
Goodyear Lake,NY,cigar,,,,2011,7,Night
North Grosvenordale,CT,unknown,,,60.0,2007,7,Night
Onset,MA,fireball,41.7418,-70.6578,1200.0,2011,7,Night
Monroeville,PA,light,40.42349999999994,-79.75879999999975,,2011,7,Night
Erie,PA,cigar,42.09974517647057,-80.0776338823526,,2011,7,Night
Elkton,MD,flash,39.61701592920356,-75.86718938053096,,2011,7,Night
Lusby,MD,sphere,38.3857,-76.43980000000008,2.0,2011,7,Night
Poughkeepsie,NY,fireball,41.69275820895523,-73.89410099502487,300.0,2011,7,Night
Evans Mills,NY,unknown,44.0945,-75.8179,300.0,2011,7,Night
Lindenhurst,NY,light,40.68680000000003,-73.37349999999986,,2011,7,Night
Bridgewater,MA,light,41.971448571428525,-70.97669714285728,12.5,2011,7,Night
Wilbraham,MA,oval,42.12370000000004,-72.43150000000003,600.0,2011,7,Night
Rochester,NY,changing,43.15504152068439,-77.6178589638459,,2011,7,Night
Bethany Beach,DE,sphere,38.5562,-75.06920000000001,1500.0,2011,7,Night
Middle Island,NY,fireball,40.8825,-72.95329999999998,270.0,2011,7,Night
Dover,NH,unknown,43.18716428571437,-70.90978392857131,,2011,7,Night
Landsdale,PA,fireball,,,300.0,2011,7,Night
Monticello,NY,light,41.6558,-74.68679999999996,1.0,2011,7,Night
Colonie,NY,oval,,,150.0,2011,7,Day
East Islip,NY,circle,40.7214,-73.17010000000002,600.0,2011,7,Night
Farrell,PA,fireball,41.2098,-80.4934,,2011,7,Night
East Setauket,NY,circle,40.931700000000056,-73.1142,120.0,2011,7,Night
Norwalk,CT,light,41.11917184035492,-73.42513348115246,,2011,7,Night
Coram,NY,light,40.87780000000007,-73.0045,180.0,2011,7,Night
Lone Pine,PA,other,,,,2011,7,Day
Washington,NY,disk,,,900.0,2011,7,Day
York,MA,fireball,,,,2011,7,Night
Patton,PA,light,40.64390000000001,-78.62260000000002,120.0,2011,7,Night
Patton,PA,light,40.64390000000001,-78.62260000000002,120.0,2011,7,Night
Hanover Township,PA,teardrop,,,,2011,7,Night
Williamsport,PA,fireball,41.38124009433964,-76.82344056603765,,2011,7,Night
Utica,NY,circle,43.118544961240346,-75.17409883720904,300.0,2011,7,Night
Lowell,MA,light,42.63697640692666,-71.3228376623375,,2011,7,Night
Buzzards Bay,MA,diamond,41.76710925925925,-70.59963518518515,15.0,2011,7,Day
Johnson,VT,cigar,44.64750000000001,-72.69010000000002,60.0,2011,7,Day
Prospect,CT,circle,41.49939999999999,-72.9764,,2011,7,Night
Lumberton,NJ,fireball,39.97170000000004,-74.8096,240.0,2011,7,Night
Troy,NH,oval,42.8296,-72.1855,120.0,2011,7,Night
Seabrook,NH,unknown,42.88390000000002,-70.87170000000005,,2011,7,Night
Newington,CT,circle,41.68571181818172,-72.73113181818192,,2011,7,Night
Brandon,VT,circle,43.81950000000001,-73.09259999999996,,2011,7,Night
Norfolk,MA,light,42.11620000000002,-71.3306,1.0,2011,7,Night
Millsboro,DE,unknown,38.56080000000006,-75.33510000000001,3600.0,2011,7,Night
Port Jeff Station,NY,fireball,,,,2011,7,Night
Stone Harbor,NJ,fireball,39.042,-74.7682,450.0,2011,7,Night
Mattapoisett,MA,light,41.6649,-70.81089999999996,300.0,2011,7,Night
Waterbury,CT,fireball,41.55679782082316,-73.03441525423732,60.0,2011,7,Night
Fulton,NY,fireball,43.34799999999998,-76.34220000000003,,2011,7,Night
Milford,CT,oval,41.22374210526327,-73.05265438596494,12.5,2011,7,Night
Yarmouthport,MA,diamond,,,,2011,7,Night
Washington,PA,changing,40.15819999999992,-80.25530000000003,7200.0,2011,7,Night
Lyndonville,VT,fireball,44.5326,-72.04700000000001,,2011,7,Night
Milton,VT,unknown,44.63979999999997,-73.11040000000001,60.0,2011,7,Night
Liverpool,NY,sphere,43.13455156250006,-76.20640078124998,,2011,7,Day
Horseheads,NY,changing,42.21250000000005,-76.78679999999993,180.0,2011,7,Day
Helixville,PA,cigar,,,120.0,2011,7,Night
Medford,NY,circle,40.83140000000002,-72.9758000000001,,2011,7,Day
Elizabeth,PA,circle,40.256200000000014,-79.8531,,2011,7,Night
Mapillville,RI,fireball,,,60.0,2011,7,Night
New York,NY,sphere,40.74430706561583,-73.98772448166753,300.0,2011,7,Day
Bridgeport,CT,light,41.19200961038958,-73.20145714285718,5.0,2011,7,Day
Menands,NY,unknown,,,300.0,2011,7,Night
Ocean Beach,NY,light,,,30.0,2011,7,Night
Wingdale,NY,sphere,41.64549999999999,-73.58540000000002,3600.0,2011,7,Night
Hartland,ME,sphere,44.8911,-69.5287,180.0,2011,7,Night
Ontario,NY,oval,43.22790000000002,-77.30940000000005,180.0,2011,7,Night
Belmont,MA,other,42.39590000000005,-71.17870000000016,,2007,7,Day
Olney,MD,changing,39.15349999999994,-77.07530000000013,10800.0,2011,7,Night
Lancaster,NY,fireball,42.90569999999999,-78.62639999999995,15.0,2011,7,Day
Whitehall,PA,light,,,600.0,2011,7,Night
Conneaut Lake,PA,circle,41.5953,-80.28209999999999,,2011,7,Night
Watkins Glen,NY,fireball,42.36979999999999,-76.9566,1200.0,2011,7,Night
Jersey City,NJ,fireball,40.7249777578477,-74.0621521973086,,2011,7,Night
Franklin Square,NY,fireball,40.70730000000002,-73.67599999999997,300.0,2011,7,Night
Watkins Glen,NY,light,42.36979999999999,-76.9566,,2011,7,Night
Watkins Glen,NY,light,42.36979999999999,-76.9566,600.0,2011,7,Night
West Chester,PA,disk,39.95220216450215,-75.61569004328994,,2011,7,Day
Meriden,CT,other,41.53889934640518,-72.79349084967309,120.0,2011,7,Night
Hummlestown,PA,changing,,,600.0,2011,7,Night
Lunenburg,MA,fireball,42.594499999999975,-71.72449999999996,60.0,2011,7,Night
Poughquag,NY,triangle,41.6313,-73.67889999999997,12.5,2011,7,Night
Middletown,CT,circle,41.5500149758452,-72.65388937198038,360.0,2011,7,Night
Warwick,RI,fireball,41.71568450184496,-71.42906014760146,1200.0,2011,7,Night
Plymouth,MA,changing,41.878773563218544,-70.64116379310346,60.0,2011,7,Night
Smithton,PA,fireball,40.1472,-79.7048,20.0,2011,7,Night
Averill Park,NY,fireball,42.62840000000002,-73.52890000000001,5.0,2011,7,Night
Rochester,NY,circle,43.15504152068439,-77.6178589638459,1500.0,2011,7,Night
Levittown,NY,formation,40.72279999999992,-73.51699999999988,,2011,7,Night
Mansfield,MA,light,42.016599999999954,-71.2231000000001,60.0,2011,7,Night
Dansville,NY,sphere,42.58320000000001,-77.72749999999998,120.0,2011,7,Night
Harrisburg,PA,circle,40.30708258145362,-76.83058884711784,180.0,2011,7,Night
Waterbury,CT,disk,41.55679782082316,-73.03441525423732,300.0,2011,7,Night
Verona,NY,light,43.1499,-75.5848,600.0,2011,7,Night
Newark,NJ,fireball,40.73847222222246,-74.1799925595236,150.0,2011,7,Night
Minersville,PA,circle,40.6902,-76.258,180.0,2011,7,Night
McKeesport,PA,light,40.32757428571432,-79.83367928571437,,2011,7,Night
Albany,NY,fireball,42.66599931506877,-73.77961926369782,1200.0,2011,7,Night
Dunmore,PA,circle,,,300.0,2011,7,Night
New Sweden,ME,triangle,46.9743,-68.1449,420.0,2011,7,Night
Waterville,ME,circle,44.561365853658536,-69.55774878048783,60.0,2011,7,Day
Blue Ridge Summit,PA,sphere,39.7651,-77.4755,,2011,7,Day
Middleboro,MA,triangle,41.8847543209876,-70.87260617283958,,2007,7,Day
Bristol,CT,fireball,41.68150531400957,-72.9405850241548,35.0,2011,7,Night
Esperance,NY,formation,,,,2011,7,Night
Pasadena,MD,circle,39.12520000000016,-76.51159999999985,300.0,2011,7,Night
East Orange,NJ,fireball,40.76429894179897,-74.21219735449746,180.0,2011,7,Night
Williamstown,NJ,fireball,39.686200000000085,-74.9951999999999,900.0,2012,7,Night
Sanford,ME,triangle,43.40419999999997,-70.7455,270.0,2012,7,Night
Warwick,NY,circle,41.26389999999995,-74.3634000000001,600.0,2012,7,Night
North Massapequa,NY,fireball,,,30.0,2012,7,Night
Northport,NY,light,40.91400000000004,-73.32070000000012,450.0,2012,7,Night
Trumbull,CT,cigar,41.25990000000001,-73.20759999999984,210.0,2012,7,Night
Johnstown,PA,circle,40.31809857142857,-78.90465428571412,420.0,2012,7,Night
Sharon,PA,fireball,41.23499999999996,-80.49710000000003,480.0,2012,7,Night
Reading,PA,fireball,40.33998809831812,-75.94901358344096,,2012,7,Night
Braintree,MA,sphere,,,80.0,2005,7,Day
North Arlington,NJ,sphere,40.787600000000026,-74.12240000000003,300.0,2012,7,Night
New York,NY,oval,40.74430706561583,-73.98772448166753,3.0,2012,7,Night
Providence,RI,unknown,41.82618975694452,-71.42050572916644,60.0,2010,7,Night
Gaithersburg,MD,triangle,39.14072038404706,-77.20584416543608,120.0,2011,7,Night
Pittsburgh,PA,light,40.44309194551387,-79.97424169381219,900.0,2012,7,Night
Lansing,NY,circle,42.574,-76.5575,600.0,2012,7,Night
Branford,CT,sphere,41.286399999999965,-72.79559999999987,150.0,2012,7,Day
Bear,DE,fireball,39.60249999999997,-75.69449999999978,90.0,2012,7,Night
Derby,CT,fireball,41.3333,-73.10190000000007,180.0,2012,7,Night
Philadelphia,PA,other,39.99063505273983,-75.1458012136986,90.0,2012,7,Night
Ephrata,PA,cone,40.17569999999988,-76.16580000000002,,2012,7,Day
Ocean City,MD,cylinder,38.33834492753628,-75.12374057971003,17.5,2012,7,Day
Gaithersburg,MD,egg,39.14072038404706,-77.20584416543608,480.0,2012,7,Day
New Rochelle,NY,disk,40.921603056768646,-73.78318689956338,240.0,2012,7,Day
Portage,ME,oval,,,600.0,2012,7,Day
Sicklerville,NJ,flash,39.74009999999999,-74.97090000000014,30.0,2012,7,Night
Orchard Park,NY,fireball,42.74420000000004,-78.74420000000006,120.0,2012,7,Night
Brick,NJ,circle,,,360.0,2012,7,Night
Union Beach,NJ,fireball,,,90.0,2012,7,Night
North Haven,CT,circle,41.38340000000006,-72.86260000000009,180.0,2012,7,Night
Bristol,PA,fireball,40.11719999999998,-74.8495000000001,180.0,2012,7,Night
New Castle,PA,disk,41.00122390243907,-80.319467804878,1800.0,2012,7,Night
Mashpee,MA,fireball,41.61619999999998,-70.49310000000006,120.0,2012,7,Night
West Haven,CT,triangle,41.27300000000008,-72.95739999999999,240.0,2012,7,Night
West Mifflin,PA,fireball,40.360900000000015,-79.90149999999996,300.0,2012,7,Night
Erie,PA,fireball,42.09974517647057,-80.0776338823526,450.0,2012,7,Night
Newark,DE,fireball,39.651957793103456,-75.71214262069019,120.0,2012,7,Night
Auburn,PA,fireball,40.593,-76.12750000000003,240.0,2012,7,Night
Pottstown,PA,fireball,40.246180851063976,-75.6281382978723,300.0,2012,7,Night
Pottstown,PA,sphere,40.246180851063976,-75.6281382978723,180.0,2012,7,Night
Hyde,PA,light,41.0026,-78.4625,3600.0,2012,7,Night
Buffalo,NY,fireball,42.90222609317205,-78.85083919083908,3600.0,2012,7,Night
Westport,CT,light,41.14486792452821,-73.34294245283031,600.0,2012,7,Night
Rochester,NY,circle,43.15504152068439,-77.6178589638459,300.0,2012,7,Night
Beaver Falls,PA,fireball,40.773099999999936,-80.39590000000018,45.0,2012,7,Night
Annapolis,MD,triangle,38.97444678714864,-76.5225995983938,360.0,2012,7,Night
Portage,ME,fireball,,,180.0,2012,7,Night
Portland,ME,diamond,43.67350846153849,-70.28084769230769,120.0,2012,7,Night
New Freedom,PA,light,39.76970000000004,-76.65630000000006,300.0,2012,7,Night
Pulaski,NY,circle,43.523500000000006,-76.1383,1350.0,2012,7,Night
Mancheter,NJ,fireball,,,120.0,2012,7,Night
N. Truro,MA,fireball,,,120.0,2012,7,Night
Derby,CT,fireball,41.3333,-73.10190000000007,300.0,2012,7,Night
Millersburg,PA,light,40.5671,-76.9043,5.0,2012,7,Night
Pittsburgh,PA,fireball,40.44309194551387,-79.97424169381219,600.0,2012,7,Night
Bristol,CT,circle,41.68150531400957,-72.9405850241548,1800.0,2012,7,Night
Allentown,PA,unknown,40.60203012295091,-75.5008432377049,60.0,2012,7,Night
Stamford,CT,formation,41.070318348624106,-73.54236269113177,1200.0,2012,7,Night
Williamsville,NY,light,,,120.0,2012,7,Night
Orchard Park,NY,unknown,42.74420000000004,-78.74420000000006,,2012,7,Night
Bellport,NY,light,40.771600000000014,-72.94070000000005,300.0,2011,7,Night
Stamford,CT,fireball,41.070318348624106,-73.54236269113177,180.0,2012,7,Night
New Brunswick,NJ,sphere,40.48366240601505,-74.44371729323296,240.0,2012,7,Day
Montclair,NJ,fireball,40.82263072289168,-74.21294216867459,19.0,2012,7,Day
Waterbury,CT,formation,41.55679782082316,-73.03441525423732,900.0,2011,7,Night
New York,NY,oval,40.74430706561583,-73.98772448166753,,2011,7,Night
Wildwood,NJ,fireball,38.9828,-74.82949999999995,900.0,2011,7,Night
Penn Yan,NY,light,42.64989999999999,-76.98790000000002,120.0,2012,7,Night
Jersey Shore,PA,fireball,41.26389999999999,-77.2518,,2012,7,Night
Altoona,PA,circle,40.53611026785727,-78.39727723214318,180.0,2012,7,Night
Oaks,PA,circle,40.1318,-75.4596,240.0,2012,7,Night
Newport,RI,fireball,41.485765306122495,-71.30778163265299,120.0,2012,7,Night
Elmira,NY,oval,42.08283608247423,-76.80816185567022,1.0,2012,7,Night
Portland,ME,sphere,43.67350846153849,-70.28084769230769,1200.0,2012,7,Night
Linden,NJ,fireball,40.62209999999985,-74.2446,300.0,2012,7,Night
Chicopee,MA,fireball,42.179296296296215,-72.56494814814806,,2012,7,Night
Elizabeth,NJ,other,40.66255430267066,-74.20179525222545,60.0,2012,7,Night
Doylestown,PA,rectangle,40.32416086956507,-75.12223043478244,600.0,2012,7,Night
West Middlesex,PA,circle,41.156,-80.4838,20.0,2012,7,Night
Southport,CT,cigar,41.14350000000001,-73.2894,180.0,2012,7,Night
Bangor,ME,other,44.86216021505391,-68.83885806451623,40.0,2012,7,Night
Coventry,RI,fireball,41.69329999999994,-71.63950000000014,15.0,2012,7,Night
Baltimore,MD,sphere,39.31307269413025,-76.61182201968622,600.0,2012,7,Night
Fairport,NY,fireball,43.10049999999979,-77.42599999999987,600.0,2012,7,Night
Stonington,PA,flash,,,180.0,2012,7,Night
Mechanicsburg,PA,circle,40.21769191176485,-77.01150735294117,8.0,2012,7,Night
Horseheads,NY,unknown,42.21250000000005,-76.78679999999993,10.0,2012,7,Night
Fairfield,CT,fireball,41.14802407407366,-73.26133018518559,3.0,2012,7,Night
Newark,DE,flash,39.651957793103456,-75.71214262069019,600.0,2012,7,Night
Ronkonkoma,NY,circle,40.815599999999925,-73.11809999999986,1200.0,2012,7,Day
Viola,DE,other,39.0525,-75.5761,120.0,2012,7,Night
Buffalo,NY,oval,42.90222609317205,-78.85083919083908,30.0,2008,7,Night
Nottingham,NH,circle,43.1295,-71.11989999999999,240.0,2012,7,Day
