city,state,shape,city_latitude,city_longitude,duration_sec,year,month,day
Carlsbad,CA,light,33.12780664961641,-117.30352710997413,120.0,2009,12,Night
Simi Valley,CA,cross,34.269424034334655,-118.76270987124416,,2009,12,Night
Chula Vista,CA,circle,32.628852714931995,-117.0211839366519,1800.0,2009,12,Night
Salinas,CA,triangle,36.68852457627128,-121.62845480225972,,2009,12,Night
Stanley,NM,circle,35.2183,-105.9654,3600.0,2009,12,Night
Tacoma,WA,cigar,47.21257223776202,-122.4597204895106,,2009,12,Night
Chico,CA,light,39.77638902439008,-121.82759634146409,180.0,2009,12,Night
Snohomish,WA,egg,47.91181404255298,-122.03520680851078,30.0,2009,12,Night
Anaheim,CA,formation,33.83243273727664,-117.89132517193931,120.0,2009,12,Night
Phillips Ranch,CA,changing,,,,2009,12,Night
Downey,CA,cylinder,33.9356347266882,-118.13377170418036,,2009,12,Night
Los Gatos,CA,light,37.2176988235295,-121.95799647058786,,2009,12,Night
Kelso,WA,sphere,46.14910000000005,-122.8089,,2009,12,Day
Riverside,CA,formation,33.93964338565036,-117.40011580717427,180.0,2009,12,Night
Reno,NV,unknown,39.50650741150434,-119.81745110619536,2.0,2009,12,Night
Tacoma,WA,light,47.21257223776202,-122.4597204895106,,2009,12,Day
Vancouver,WA,light,45.65808015267145,-122.58490839694592,20.0,2009,12,Day
Bethel,AK,disk,60.93240000000002,-161.8006,90.0,2009,12,Night
Honolulu,HI,circle,21.32260015003748,-157.84012865716397,,2009,12,Night
Riverside,CA,disk,33.93964338565036,-117.40011580717427,,2009,12,Night
Oak Harbor,WA,fireball,48.32168181818169,-122.63075656565614,300.0,2009,12,Night
La Pine,OR,disk,43.690000000000026,-121.14669999999994,420.0,2009,12,Night
Boise,ID,light,43.6144452015356,-116.244678023033,10.0,2009,12,Night
Lemon Grove,CA,circle,32.73158974358974,-117.03890256410254,,2009,12,Night
N. Hollywood,CA,cigar,,,65.0,2009,12,Day
Denver,CO,triangle,39.7451263722071,-104.95934593826648,,2009,12,Night
Covina,CA,light,34.09060590717292,-117.88727341772112,,2009,12,Night
El Cajon,CA,triangle,32.80505052631588,-116.91756842105325,600.0,2009,12,Night
Arvada,CO,triangle,39.827145491803,-105.11018401639346,9.0,2008,12,Day
San Marcos,CA,light,33.1353175097275,-117.166339299611,10800.0,2008,12,Night
Brawley,CA,changing,33.0276,-115.45110000000008,,2008,12,Night
Borrego Springs,CA,disk,33.1799,-116.2731,60.0,2008,12,Night
Denver,CO,changing,39.7451263722071,-104.95934593826648,600.0,2008,12,Day
Tracy,CA,light,37.705000000000034,-121.45771535947732,5.0,2008,12,Night
Huntington Beach,CA,light,33.68843322932913,-118.00499422776866,600.0,2008,12,Night
Tucson,AZ,sphere,32.25994075660238,-110.92754232690946,30.0,2008,12,Day
Lake Tapps,WA,triangle,,,60.0,2008,12,Day
Federal Way,WA,unknown,47.30653737623777,-122.3429007425742,,2008,12,Night
Lebanon,OR,circle,44.525299999999945,-122.81779999999986,80.0,2008,12,Night
Elkview,WA,other,,,,2008,12,Night
Westmoreland,CA,formation,,,5.5,2008,12,Night
Astoria,OR,sphere,46.124700000000026,-123.67649999999996,20.0,2008,12,Night
Crane,OR,oval,,,180.0,2008,12,Night
Marysville,WA,other,48.06684121621627,-122.20199054054106,120.0,2008,12,Night
Tacoma,WA,other,47.21257223776202,-122.4597204895106,1200.0,2008,12,Night
Canby,OR,sphere,45.21599999999995,-122.6667,180.0,2008,12,Day
Fort Collins,CO,triangle,40.55069822812865,-105.07729501661044,1800.0,2008,12,Night
Huntington Beach,CA,light,33.68843322932913,-118.00499422776866,300.0,2008,12,Night
Marana,AZ,sphere,32.4482375,-111.26440000000002,20.0,2008,12,Day
Rialto,CA,circle,34.12327628865976,-117.38932371134038,900.0,2008,12,Day
Rancho Palos Verdes,CA,triangle,33.75839999999995,-118.31629999999988,300.0,2008,12,Night
